"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000136653",2366.10958934974,1.23506327893428,0.292142257785788,4.22760913910608,2.36187619055577e-05,0.00126035439062606
"ENSG00000169607",36.8027949840131,2.04700495677363,0.484207429367922,4.22753727559647,2.36263043395327e-05,0.00126035439062606
"ENSG00000261435",2.31403454386137,4.54311796545591,1.07579972722064,4.22301460997131,2.41056187312804e-05,0.0012836024414671
"ENSG00000156787",262.562210214613,0.789963170804075,0.187139160396524,4.22126063369229,2.4293984129363e-05,0.00129130185912831
"ENSG00000134539",108.132858057222,1.47140300109995,0.348632621265738,4.22049719776051,2.43764087454628e-05,0.00129335262228624
"ENSG00000196187",5763.15444582472,0.705660433265125,0.167230068726754,4.21969827936949,2.44629490897807e-05,0.00129475464382404
"ENSG00000231486",259.158466534612,3.28782208027342,0.779251513508717,4.21920525437215,2.45165002448921e-05,0.00129475464382404
"ENSG00000164691",554.040187436026,1.94258752542762,0.460434025940183,4.21903555338021,2.45349585326899e-05,0.00129475464382404
"ENSG00000101307",109.304280791765,1.59355631088469,0.37774650917564,4.21858646519943,2.4583869427217e-05,0.00129475464382404
"ENSG00000110324",2066.57750645802,1.56273846675192,0.370472177565636,4.21823435438699,2.46222832266199e-05,0.00129475464382404
"ENSG00000137812",118.974707768042,1.68408052998255,0.399319005487706,4.21738135886046,2.471557828865e-05,0.00129734797066757
"ENSG00000121807",356.204813898231,2.23568737058305,0.530208521491435,4.21661908468434,2.47992352964867e-05,0.00129942707148554
"ENSG00000235532",67.0105464247843,4.11627498820377,0.976695714825471,4.21449068089678,2.50342488505292e-05,0.00130941549838761
"ENSG00000171608",2894.12091792949,1.3161132049697,0.31271058181653,4.20872615606554,2.56814404408037e-05,0.00133717039307947
"ENSG00000100721",404.5455931885,4.28717610320705,1.01868119596534,4.20855525770688,2.57008682330869e-05,0.00133717039307947
"ENSG00000177699",7.54235704914244,2.85543576367158,0.67870771882979,4.20716559492626,2.58593654413585e-05,0.00134304802908464
"ENSG00000168071",3561.54301397513,1.83850718756089,0.437041433222681,4.20671141864972,2.59113675187133e-05,0.00134338372900183
"ENSG00000229754",62.3250208133506,3.0909621701145,0.735049854903484,4.20510547617258,2.60960427659551e-05,0.0013505846694661
"ENSG00000115163",37.6771908592372,2.19158880870549,0.521414954293538,4.20315679605865,2.63218123224554e-05,0.00135988347375208
"ENSG00000111860",1050.48640070609,0.860141156634819,0.204687484444966,4.20221665710139,2.64313977461635e-05,0.0013631577508948
"ENSG00000132182",4911.72999313354,1.07553021738225,0.255978518954036,4.2016424728802,2.64985396540875e-05,0.00136423546212144
"ENSG00000270505",53.0843036542935,2.72433380614243,0.648643844833929,4.20004572284184,2.66861084601976e-05,0.00137149860553281
"ENSG00000160224",47.1034970615564,2.54322533641193,0.605721452142602,4.19867139824063,2.68485595167189e-05,0.00137744783607514
"ENSG00000266088",116.968467141366,2.74870261252111,0.655031053636027,4.19629359136987,2.71318497845302e-05,0.00138790231973323
"ENSG00000272053",33.6065649301041,2.26119106759913,0.538869984475999,4.19617186471784,2.71464284232567e-05,0.00138790231973323
"ENSG00000100077",1712.07737112807,0.667177127735679,0.159016763147748,4.19564022389125,2.72101879415165e-05,0.00138875526691131
"ENSG00000269404",470.839981553347,3.27092977444012,0.77980453050098,4.1945508733307,2.73412785035685e-05,0.00139252658776047
"ENSG00000225963",218.007369713216,1.41808404155223,0.338102534610207,4.19424256368594,2.73784888441041e-05,0.00139252658776047
"ENSG00000241163",49.8022473904566,2.80379134270542,0.66856528415337,4.19374354182326,2.74388185817005e-05,0.00139319302609323
"ENSG00000240143",5.00285666226823,3.1340088071247,0.747784755413469,4.19105736568785,2.77657440037948e-05,0.00140737018575936
"ENSG00000101109",2813.85498374761,0.88005416648871,0.210170173848458,4.18734090748418,2.82241728747768e-05,0.00142815282985577
"ENSG00000154237",1640.76581419864,1.08874085682976,0.26007507884591,4.1862559906204,2.83593495665061e-05,0.0014325356373492
"ENSG00000128340",801.589221080826,2.13668777023153,0.510658259967254,4.18418331345221,2.86193105310612e-05,0.00144319600113899
"ENSG00000159556",10.0208721211061,2.81385784237447,0.672703937342588,4.18290675314043,2.87805458663118e-05,0.00144885000521536
"ENSG00000115165",967.268169070743,1.71259139714177,0.409724486927305,4.17986098410962,2.91687353082956e-05,0.00146589044564688
"ENSG00000100365",997.393684619159,1.5475481779509,0.370351245491187,4.17859585134762,2.93314376304152e-05,0.00147156022125382
"ENSG00000163599",401.223664562582,2.52168758261967,0.60389231470526,4.17572391834531,2.97039900789759e-05,0.00148772106507604
"ENSG00000088325",224.821062229588,1.74714766300502,0.41853753880887,4.17441089747238,2.98758117165069e-05,0.00149242219843564
"ENSG00000211895",58858.0169865427,2.80739321900362,0.672552911313497,4.17423398483366,2.98990345517106e-05,0.00149242219843564
"ENSG00000160326",472.162568120242,1.46246971776738,0.350797312614177,4.16898780343815,3.05955359129169e-05,0.00152203762130025
"ENSG00000118513",102.766160350493,2.32107752264418,0.557170899612659,4.16582690204707,3.10226030516734e-05,0.00154068483169085
"ENSG00000181847",510.706906118892,2.25710197902195,0.541989574349032,4.164474901077,3.12069952734909e-05,0.00154723758078652
"ENSG00000198001",2189.98124897545,0.486396244853233,0.11681355089534,4.16386832799068,3.12900605518879e-05,0.00154875299711525
"ENSG00000123329",2422.74342243451,1.91559364063818,0.460345973609108,4.1612042908075,3.16573728666331e-05,0.00156430904449862
"ENSG00000226571",15.7418074463651,3.36428847321877,0.808862606006552,4.15928298358191,3.19248178710399e-05,0.00157488650032722
"ENSG00000221946",33.9101915210905,2.10722738867753,0.506706196311591,4.15867696905313,3.20096191745866e-05,0.00157643366552638
"ENSG00000057294",121.366938671272,1.80970280675409,0.435245099390389,4.1578935852208,3.21195574310236e-05,0.00157921157369199
"ENSG00000072786",2594.73357469629,1.05052552789323,0.252863013324542,4.15452427811144,3.25965007610989e-05,0.0015946878481798
"ENSG00000211599",21.1171947876701,3.5375583204829,0.851904923005264,4.15252714822149,3.28823730234953e-05,0.00160600994071707
"ENSG00000089820",4591.64601379385,1.59241699867791,0.383795895051604,4.14912462381548,3.33749086984849e-05,0.00162524743993208
"ENSG00000228495",12.9953517103646,2.29104584969656,0.552186237921626,4.14904554361918,3.33864389355539e-05,0.00162524743993208
"ENSG00000211672",18.7093350957474,3.54429983588997,0.85468956313422,4.14688559304821,3.37028361763157e-05,0.00163794673344533
"ENSG00000218052",32.7806475135714,2.04062782046891,0.492508302208161,4.14333689669749,3.42288536283587e-05,0.0016607749704549
"ENSG00000185697",380.020375388983,1.80242760175354,0.435688437387797,4.13696450739004,3.51930520296857e-05,0.00170475375184848
"ENSG00000264235",18.3000560957235,1.08004121519098,0.261197841397989,4.13495459767339,3.55024817558176e-05,0.00171692329802724
"ENSG00000245954",35.2287311825053,2.81578581940159,0.681431769735271,4.13216105332966,3.59368468673636e-05,0.00173508507788417
"ENSG00000174946",209.429081776528,2.17377206859452,0.526207522505413,4.1310167103743,3.61162324123225e-05,0.00174089682379659
"ENSG00000272144",59.53924488764,1.499362969894,0.363089937919595,4.12945337589066,3.6362673042802e-05,0.0017470665387014
"ENSG00000257499",54.3908828317212,1.52083168947779,0.368489040558264,4.12721009876907,3.67190891539908e-05,0.0017613221626711
"ENSG00000004468",862.447026143524,1.46766077134603,0.355856553025516,4.12430446725762,3.7185673596477e-05,0.00178080742061051
"ENSG00000081320",2546.24950818461,1.16228773507954,0.28198635952027,4.12178708593168,3.75944586175039e-05,0.00179746601169589
"ENSG00000211890",7321.38522668431,3.20836335535918,0.778534386404114,4.12102973405957,3.77182736325125e-05,0.00180046775430278
"ENSG00000233999",11.6217861683422,3.63998613261854,0.884390420570239,4.1158136134848,3.85815999152364e-05,0.00183870306542726
"ENSG00000076928",13169.2165581195,1.03336623969781,0.251140233439034,4.11469809336091,3.87686498172532e-05,0.00184463737033705
"ENSG00000232815",149.481245456664,1.31537522445465,0.319740663843907,4.11388157089959,3.89061091867277e-05,0.00184819681321814
"ENSG00000254157",3.96786017049783,4.77063080296731,1.15984573714147,4.11315975064485,3.90280108050136e-05,0.0018510069433246
"ENSG00000184293",71.926075379786,2.61094749690641,0.63569027677506,4.10726354059101,4.0037431749489e-05,0.00189583344560181
"ENSG00000149311",6694.50607664556,0.981798375191568,0.23910992204669,4.10605451579653,4.0247453282649e-05,0.00190272415358677
"ENSG00000196090",51.740821098741,1.72521163845829,0.420267868173932,4.1050286474537,4.04264779278495e-05,0.00190384097328331
"ENSG00000152495",398.102474232718,1.9994407143207,0.487072436253625,4.10501717095639,4.04284849630639e-05,0.00190384097328331
"ENSG00000128438",414.870507437814,3.58479565725435,0.873315802202276,4.10481025101621,4.04646878050384e-05,0.00190384097328331
"ENSG00000253364",32.5136843719687,2.68869724820493,0.655346887323076,4.10270850478526,4.08341580254313e-05,0.00191816506648125
"ENSG00000174371",40.7970584965126,1.75875129484698,0.428776094666741,4.10179419217375,4.09958840914263e-05,0.00192270044625926
"ENSG00000267121",852.018677466842,1.97213860885623,0.481464933010934,4.09612097089414,4.20130452535073e-05,0.00196576817057597
"ENSG00000116824",760.623202494304,1.9228915020975,0.469463798430407,4.09593137644786,4.20474479875742e-05,0.00196576817057597
"ENSG00000170915",625.911957778552,0.798985883204137,0.195146742924867,4.09428244217097,4.23477833962379e-05,0.00197357324908444
"ENSG00000227039",1057.95793350943,2.38260079310573,0.581933989586469,4.09428016878484,4.23481988701847e-05,0.00197357324908444
"ENSG00000120802",2890.32320715958,0.719311543179664,0.175833285310356,4.09087245290355,4.29753444089332e-05,0.00199964141965856
"ENSG00000174083",160.87814181691,1.95604450271463,0.478552648349785,4.08741756933067,4.36201586787805e-05,0.00202237784533929
"ENSG00000243290",875.412099471577,3.75288351075919,0.918215400457772,4.08714938661256,4.36705938811481e-05,0.00202237784533929
"ENSG00000176390",922.920680896972,0.799538992244082,0.195639836543066,4.08679033049632,4.37382056042871e-05,0.00202237784533929
"ENSG00000092853",51.3108497386864,1.80952717917943,0.442822706140795,4.08634686994596,4.38218480771708e-05,0.00202307436350006
"ENSG00000257221",11.5781980085263,3.00669804544175,0.735936101263605,4.08554226417108,4.39739947919277e-05,0.00202692632244042
"ENSG00000053747",1202.09042517784,1.10305347232862,0.27004220886887,4.08474466620979,4.41253108030972e-05,0.00203072803227982
"ENSG00000227986",93.299461052789,0.801911684521628,0.196577778590476,4.07936080197663,4.51597008814649e-05,0.00207509528972463
"ENSG00000102245",109.658196230028,2.05823503349304,0.504771420579153,4.07755857320827,4.55110669861097e-05,0.00208798829874065
"ENSG00000151835",1443.55985555631,0.835745044782803,0.204985501441956,4.07709344760392,4.56021688128049e-05,0.00208891922356792
"ENSG00000162676",258.034955047288,1.59056248777247,0.39027096793117,4.07553371495722,4.59089298328339e-05,0.0020997107442924
"ENSG00000117650",35.1151523915679,2.13083729398077,0.523028114972659,4.07403967966838,4.62046039963539e-05,0.00210996256639697
"ENSG00000080986",105.866896933226,1.49179322193541,0.366446353858446,4.07097302573156,4.68171710184977e-05,0.00213463144520198
"ENSG00000237484",17.6555093080458,1.73753871332201,0.42700094750928,4.06916828512248,4.7181260848253e-05,0.00214538617578068
"ENSG00000216895",220.489302078334,0.575904915620426,0.141533929774473,4.06902370716409,4.7210543981509e-05,0.00214538617578068
"ENSG00000142583",260.172817865171,1.97274435586447,0.484855733962553,4.06872440126042,4.72712208222861e-05,0.00214538617578068
"ENSG00000197471",596.294638159362,1.928835376285,0.474306311490147,4.06664497089466,4.76948195656397e-05,0.0021612859864614
"ENSG00000211632",32.8421166908905,3.32475325147551,0.81795197933671,4.06472914726804,4.80882733335542e-05,0.00217577310328198
"ENSG00000231999",77.5808667647566,0.94476969651085,0.232542549331499,4.06278205527042,4.84913004470456e-05,0.00219064833566286
"ENSG00000112799",170.142884581126,2.23388703321978,0.550171250657693,4.06034853793126,4.89995153397255e-05,0.00221022278673074
"ENSG00000086570",103.495670807788,1.27245912490395,0.313486546109967,4.05905497602307,4.92717135974207e-05,0.00221585146147276
"ENSG00000130487",119.184126500306,2.27178795165013,0.559685796175114,4.05904163939035,4.92745274144452e-05,0.00221585146147276
"ENSG00000229106",21.390948091248,2.1513482574919,0.530101737144884,4.05836862387777,4.94167209313369e-05,0.00221886342081345
"ENSG00000051180",59.0287377527775,1.40079426215044,0.345221724252165,4.0576654472858,4.95657022876086e-05,0.00222217054328945
"ENSG00000136167",3884.99087710336,1.85487829269914,0.457431121538013,4.05498927677355,5.01366027324982e-05,0.0022443547505443
"ENSG00000213967",100.547469093087,0.915222221161857,0.225809362438948,4.05307473205105,5.05488460155217e-05,0.00225938023857256
"ENSG00000257226",5.19930622624972,2.49713461216452,0.616445908043587,4.05085763338047,5.1030250011608e-05,0.00227400660927861
"ENSG00000137807",116.308845768503,1.44877710782714,0.357729790878151,4.04992020449484,5.12351004599712e-05,0.002279691498596
"ENSG00000270605",452.726241529041,1.50335604805551,0.371247726873687,4.04946869497469,5.13340438577773e-05,0.00228065405693438
"ENSG00000235101",4.37831520213553,3.38683241080327,0.836688204672527,4.04790266181516,5.16786281322611e-05,0.00229251057128076
"ENSG00000230637",12.295250847537,2.42343394592738,0.598836513295549,4.04690410841952,5.1899489478431e-05,0.00229885126068125
"ENSG00000175463",2174.57312426762,1.59196309215983,0.39346605016085,4.04599861032236,5.21005418291692e-05,0.00230429682752698
"ENSG00000158517",339.238124279479,2.15192681014884,0.532009646924608,4.04490185955931,5.23450474091224e-05,0.00231164505773819
"ENSG00000272825",35.2427535738249,2.37499870227167,0.587331603192571,4.04371004277965,5.26119793303835e-05,0.00231996022458343
"ENSG00000213390",774.556064845241,0.517749680086647,0.128050702622794,4.04331775993305,5.27001209483989e-05,0.00232037845966831
"ENSG00000143185",34.949289931926,2.41821713928446,0.598181887677496,4.04261176926209,5.28591018731033e-05,0.00232390984389947
"ENSG00000138180",78.1564009411381,1.7482714596521,0.432695672951282,4.04041817133897,5.33559794815605e-05,0.00234226398021732
"ENSG00000239862",21.5774871302102,3.26226308837796,0.807874009957615,4.03808396874794,5.38895644952236e-05,0.00236217258931515
"ENSG00000012779",1312.33827194462,1.77306647749701,0.439202316546095,4.03701531321709,5.41355364997996e-05,0.00236943371920488
"ENSG00000101596",4638.31818224029,0.682615115766835,0.169113150494062,4.0364401808646,5.42683543813007e-05,0.00237147538017547
"ENSG00000169413",392.013563472324,2.0362582709708,0.5045091402455,4.03611770042448,5.43429612541904e-05,0.00237147538017547
"ENSG00000218422",164.912321905713,1.5444086334189,0.382860042961702,4.03387259080829,5.48650741546666e-05,0.00238719717929597
"ENSG00000006576",1397.41444294193,0.688516890650571,0.170710434512236,4.03324432169504,5.50120305432466e-05,0.00239006612816756
"ENSG00000246308",43.117686813016,1.17486475429094,0.291332073104121,4.03273399242603,5.51316743993822e-05,0.00239174175703202
"ENSG00000160654",242.81594107635,2.19834385126988,0.545297780351368,4.03145571187427,5.5432443135738e-05,0.00240042508817325
"ENSG00000116017",651.063145893003,0.852931718061828,0.211582980297266,4.03119247523356,5.54945732248867e-05,0.00240042508817325
"ENSG00000139626",1205.18283964904,1.50766982893918,0.374345706486594,4.02747995453014,5.63778723200239e-05,0.00243506183519869
"ENSG00000225698",82.4741431355337,3.41576973162747,0.848330176986439,4.02646260181556,5.66222402256218e-05,0.00244204106236235
"ENSG00000167634",6.84796767085856,2.00741775392487,0.499327416084731,4.02024340995574,5.81380407060653e-05,0.00249646608563162
"ENSG00000075303",894.241303815238,0.487201261149418,0.121331386853392,4.0154594271482,5.9330105326495e-05,0.00254395073710989
"ENSG00000253239",34.9434617160982,4.62239437385399,1.15175066435743,4.0133637573657,5.98595586254982e-05,0.00256292740123686
"ENSG00000179456",1641.30885820314,0.548524405448046,0.136701598516127,4.01256760273609,6.006187060843e-05,0.0025678625839836
"ENSG00000267521",4.52512192323468,4.04111677469506,1.00739270356339,4.01146123095856,6.03440875657779e-05,0.00257619476583278
"ENSG00000172175",2005.73364122329,0.5855594771707,0.146177451460345,4.005812601881,6.18046358038992e-05,0.00263473519684252
"ENSG00000187621",58.8619167854035,3.5152875579668,0.877653636500573,4.00532443753454,6.19324179227908e-05,0.00263637276871909
"ENSG00000229164",1654.92051945734,2.01711471119216,0.503750003906944,4.00419790679501,6.22282543662206e-05,0.00264514914092724
"ENSG00000154473",4359.77019710538,0.499510478178581,0.124795420448284,4.00263468310188,6.26409869469985e-05,0.00265250114807347
"ENSG00000246582",60.8612224715583,1.65732288660921,0.414062100162418,4.00259498746471,6.26515013123849e-05,0.00265250114807347
"ENSG00000227508",10.0043794389115,2.00619767620951,0.501767408814706,3.99826222462041,6.38092375218249e-05,0.00268910358127691
"ENSG00000162746",71.9472383184922,1.00361218396759,0.251048131822398,3.99768831849976,6.39640983492571e-05,0.00269178445264349
"ENSG00000091490",3562.17203179214,1.23212260158454,0.308275222959691,3.99682656865892,6.41972982142099e-05,0.0026977497112809
"ENSG00000100385",884.365175576572,1.85000720301503,0.463166281864971,3.99426140341186,6.48962350233005e-05,0.00272242797231878
"ENSG00000134242",363.692362604105,1.67150051409028,0.418538616781915,3.99365900079236,6.506141425372e-05,0.00272242797231878
"ENSG00000196247",1148.82490017807,1.14697759000943,0.287266321912374,3.99273253604471,6.53162283472904e-05,0.00272921917315165
"ENSG00000251606",12.5086702300971,2.4833972260437,0.622129842135073,3.9917667629011,6.55828591234835e-05,0.00273648422085257
"ENSG00000260831",20.0398256635556,1.67841661892126,0.421013460387792,3.98661035059374,6.70239621718884e-05,0.00278872621166531
"ENSG00000186810",203.698420233757,2.16352633618466,0.543240964455363,3.98262737485887,6.8157574440007e-05,0.00283189921969043
"ENSG00000188403",5.25110320973132,4.21585749320786,1.05871020766322,3.98206937336808,6.83178310698372e-05,0.0028345654241353
"ENSG00000223350",104.08889013198,3.60467539510244,0.905601407740458,3.98042158977687,6.8793153892554e-05,0.0028467076487287
"ENSG00000263080",5.04958277014557,2.28835633654869,0.574908157092721,3.98038592480716,6.88034763913073e-05,0.0028467076487287
"ENSG00000163535",135.894085291747,0.826253634922091,0.207606293092199,3.97990649809034,6.89423790216277e-05,0.00284692166428861
"ENSG00000161888",82.5728246050072,1.4141039759836,0.355358767597579,3.97936987890779,6.90981664959542e-05,0.00284692166428861
"ENSG00000167842",1720.891587775,0.405946661811439,0.102038482628348,3.978368271998,6.93898373299494e-05,0.00285488086789378
"ENSG00000129810",26.9436879029138,2.05687453371749,0.517056927672738,3.9780426944001,6.94848970558555e-05,0.00285488086789378
"ENSG00000105255",36.8504737949377,2.06941741822115,0.520274031455367,3.97755277624053,6.96281719352807e-05,0.00285678869553655
"ENSG00000143772",3013.70305585861,0.695379427698934,0.174966007915057,3.97436871301612,7.05661735439566e-05,0.00288822262075596
"ENSG00000243238",330.175074086922,3.63047722152494,0.913500875306397,3.9742460239102,7.06025549553277e-05,0.00288822262075596
"ENSG00000170684",159.43182548261,1.20799093406336,0.303976772098258,3.97395802884861,7.06880248198576e-05,0.00288822262075596
"ENSG00000253325",6.36738157206216,3.35792221352668,0.845606525514731,3.97102211514116,7.15649349797437e-05,0.00291686449011211
"ENSG00000096996",295.848882826214,2.07403540077634,0.522338428665312,3.97067358431956,7.16697161775216e-05,0.00291686449011211
"ENSG00000259337",9.48602064278804,4.3021715654612,1.08350103929855,3.97062061725977,7.16856527230943e-05,0.00291686449011211
"ENSG00000183960",168.227320795561,1.60968355418182,0.405514547905907,3.96948410974227,7.20284098440522e-05,0.00292677422920047
"ENSG00000230155",9.83929528966987,1.83175288453273,0.461536500248504,3.96881478181349,7.22309958785147e-05,0.00293096888365362
"ENSG00000268758",70.0258802479116,1.77741991710458,0.44800449951142,3.96741532516521,7.26563133673945e-05,0.00294417753343151
"ENSG00000213889",67.6771356393511,1.24360336041619,0.313540996661846,3.96631819652412,7.299140379747e-05,0.0029536987819278
"ENSG00000227777",5.36244348129475,3.82121855484382,0.963758876267228,3.96491139946117,7.3423213760251e-05,0.00296710247387316
"ENSG00000239264",11621.7673356655,0.898779861633589,0.226706574734211,3.96450726092665,7.3547708282439e-05,0.00296797828416097
"ENSG00000126583",16.0563611703262,1.63949454094884,0.413576353434941,3.96418829880404,7.36461052205366e-05,0.00296797828416097
"ENSG00000168411",1372.35722654384,0.392635103474609,0.0991389430248774,3.96045278973857,7.48077820809912e-05,0.00300739179836216
"ENSG00000172795",2105.09430619335,0.61885495323181,0.156261180708909,3.96038830901095,7.4827985762638e-05,0.00300739179836216
"ENSG00000105501",61.3231264811727,1.81850243296276,0.459220614296048,3.95997561161404,7.49574180776399e-05,0.00300849501127942
"ENSG00000272382",36.1568141483343,1.32139856912699,0.333759500389419,3.95913395000062,7.52220408675504e-05,0.00301501386629448
"ENSG00000258572",55.6672792904856,1.52078373198619,0.384373824679757,3.95652262027268,7.60486901908993e-05,0.00303989483615941
"ENSG00000237181",69.5657395939776,1.47351252778452,0.372426220796221,3.95652197805581,7.6048894545276e-05,0.00303989483615941
"ENSG00000237513",60.099813193196,2.40727582005819,0.608615352608079,3.95533206604529,7.64284194164293e-05,0.00304981496010834
"ENSG00000153283",821.771532812531,1.36276287334233,0.344558709412687,3.95509629016549,7.65038328976329e-05,0.00304981496010834
"ENSG00000127564",84.0631269658757,1.87089549615957,0.47318550515574,3.95383095165562,7.690975797351e-05,0.00306185946048386
"ENSG00000130755",1419.88674834158,0.847509513958293,0.214441298963766,3.95217487514612,7.7444110678055e-05,0.00307897744609518
"ENSG00000224220",8.1712987928012,2.95028772465962,0.74657626903181,3.95175663497271,7.75796149562706e-05,0.0030802054520848
"ENSG00000087586",144.692274375034,1.15393854524058,0.292030215049834,3.95143545349808,7.76838256390199e-05,0.0030802054520848
"ENSG00000198520",266.201060403085,1.71403425179457,0.433857897867956,3.95068122585205,7.79290632327986e-05,0.00308578169847994
"ENSG00000211648",2162.7568155929,3.97729197497483,1.00704401783779,3.94947182498975,7.83238291200958e-05,0.0030972559772692
"ENSG00000086730",874.977923138202,1.774959696516,0.449500381010478,3.94873902559522,7.85639444645974e-05,0.00310237444896693
"ENSG00000220517",12.6145379369863,2.02601068207489,0.51323094520203,3.94756142632313,7.89512650730654e-05,0.00310455092560377
"ENSG00000120049",374.749785745889,0.836252986600557,0.21184709715629,3.94743660793998,7.89924243538293e-05,0.00310455092560377
"ENSG00000175040",1891.93453858963,0.69466226671069,0.176006951607396,3.94678880786605,7.92063646396128e-05,0.00310455092560377
"ENSG00000215559",35.9715566387977,1.45572210500388,0.368870396535414,3.94643245615976,7.93242855849621e-05,0.00310455092560377
"ENSG00000135905",1437.63758306602,1.21810827919341,0.308661580470868,3.94642014511547,7.93283624178022e-05,0.00310455092560377
"ENSG00000181074",36.931083562291,2.21326314112858,0.560839791934734,3.94633756904706,7.9355712808079e-05,0.00310455092560377
"ENSG00000144218",373.142236834322,2.0019051415219,0.50732046287891,3.94603665336425,7.94554558925711e-05,0.00310455092560377
"ENSG00000169213",11.0691363664281,1.85643739789366,0.470522963690261,3.94547671665973,7.9641370962786e-05,0.00310769899920924
"ENSG00000100092",648.440726958675,1.33012511254389,0.337337120738126,3.94301436389048,8.04638341669484e-05,0.00313564479250327
"ENSG00000272709",4.44853838486575,3.17538308022188,0.805664955980276,3.94131959774556,8.10345694255066e-05,0.00315372005020111
"ENSG00000091651",69.0266728579981,1.54024904477915,0.390957478422545,3.93968431296882,8.15888993042296e-05,0.00317111005200892
"ENSG00000136108",471.411037476114,0.765926358604878,0.19450361390305,3.93785155573845,8.22144274539973e-05,0.00319121790775384
"ENSG00000249859",398.055119892203,1.05081027237682,0.266892251441032,3.93720786835579,8.24351943195486e-05,0.00319558243420064
"ENSG00000187741",368.390094666781,1.5304597576159,0.389439183256866,3.92990696215187,8.49787362697755e-05,0.00328634309951145
"ENSG00000258760",4.19224198487718,4.27407743825574,1.08759337066742,3.92984874083307,8.49993147432962e-05,0.00328634309951145
"ENSG00000255299",8.13883331710977,1.67629609965135,0.426613815740083,3.92930570413744,8.51914793684093e-05,0.0032894615724713
"ENSG00000121211",29.049616189979,1.90102099112198,0.484179822710467,3.92627057542372,8.62731032024792e-05,0.00332252812594404
"ENSG00000167286",355.744190276687,1.91034489125961,0.486746504350919,3.92472236407135,8.68298216744471e-05,0.00333526007733879
"ENSG00000177272",223.461252385569,1.64813295467338,0.419975150810438,3.92435826618058,8.69612390623763e-05,0.00333596430733433
"ENSG00000089685",55.0078883820937,1.94655129911298,0.496063020950527,3.92400000988405,8.7090731397612e-05,0.00333659295614228
"ENSG00000154839",31.8972936938755,1.76328434876925,0.449463299182265,3.92308860807389,8.74209808605694e-05,0.00334490134291413
"ENSG00000120659",43.4506603900945,3.54867501493836,0.905555833882504,3.9187810206287,8.89979237929614e-05,0.00339642788084393
"ENSG00000224478",5.42157510474394,2.84472459568181,0.72640165449163,3.91618683422835,8.99605411700978e-05,0.00342872863632802
"ENSG00000131401",595.016168076453,2.21317653994394,0.565245872505516,3.91542273477166,9.02459431606099e-05,0.00343516815901677
"ENSG00000121966",6051.35647839072,1.64454845126047,0.42007037262394,3.91493558802519,9.04283456162018e-05,0.00343767550989427
"ENSG00000132681",8.78734644462707,2.01947242734852,0.516288276923675,3.91152098083967,9.17166868647568e-05,0.00347830422233071
"ENSG00000211892",10743.0486482045,3.34165485898012,0.854547136518813,3.91043947861448,9.2128342740501e-05,0.00348881400621923
"ENSG00000228314",277.568994595882,1.5101711568037,0.386441462796376,3.9078911094989,9.31052483294006e-05,0.00352128823809912
"ENSG00000131650",14.6100789510698,2.22714731864964,0.570298907012798,3.90522810277745,9.41365481753573e-05,0.00354687976362427
"ENSG00000112984",73.9413798944742,1.75195346956609,0.448619236444895,3.90521254382565,9.41426052514509e-05,0.00354687976362427
"ENSG00000187862",99.0542735333606,2.27183792477717,0.582304873636872,3.90145785761343,9.56151089678573e-05,0.00359776239100994
"ENSG00000155465",862.922756779998,1.09209942766928,0.280434887449492,3.89430658076012,9.84800340336988e-05,0.00369854424710448
"ENSG00000086300",235.415039107098,1.4314093485071,0.367579547269007,3.89414851599333,9.85442636686142e-05,0.00369854424710448
"ENSG00000142765",3348.22352517772,1.28501843513818,0.330079007711097,3.89306319129177,9.89863547091274e-05,0.00371041609138407
"ENSG00000211964",434.558726318332,3.04308979130095,0.782083845491143,3.89100197996024,9.98311182214037e-05,0.00373259567494475
"ENSG00000141956",1376.07338696609,0.762317869180371,0.195951650168334,3.89033656274644,0.000100105281745249,0.0037381086221327
"ENSG00000198851",1263.40895604835,1.84700109443225,0.474849478586316,3.88965593882716,0.000100386445902818,0.00374386871571823
"ENSG00000107485",603.085230940399,0.897704928592172,0.230978374985626,3.88653235891903,0.000101686377129736,0.00378756076430204
"ENSG00000109101",66.279708325332,1.90522678770483,0.490269974713502,3.8860768269935,0.000101877276829292,0.00378988608633559
"ENSG00000216863",9.23128743925376,3.08714584152149,0.794939146815563,3.88349957841207,0.000102963710559411,0.00382051908945824
"ENSG00000227155",57.6491807247425,1.68712471261514,0.434467252296923,3.88320340300844,0.000103089260854534,0.00382051908945824
"ENSG00000211660",1808.29133398166,3.13163573280697,0.806718640053803,3.88194294431837,0.0001036251935618,0.00383368287031173
"ENSG00000141968",767.886473504583,1.85567475343501,0.478050180341759,3.88175725006188,0.000103704370525721,0.00383368287031173
"ENSG00000187808",32.6269947619896,2.10087643566042,0.541288086698123,3.88125378571666,0.000103919326756147,0.00383682120063373
"ENSG00000132517",37.9038701352887,1.43669989839884,0.370303440984803,3.87979084012292,0.000104546326217566,0.00385514577927276
"ENSG00000176890",330.913653735094,0.853792775936036,0.220233322295086,3.87676472860022,0.00010585462606373,0.00389401159323487
"ENSG00000198055",2027.75282239747,0.955268735031386,0.246410162003655,3.87674244951479,0.000105864315178792,0.00389401159323487
